price_pcm,bedrooms,bathrooms,property_type,lat,lon,first_seen,last_seen,furnished,floor_area_sqm
1700.0,1,1,flat,51.51627434550282,-0.060362238632592095,2025-11-24,2025-12-24,True,
1900.0,2,1,flat,51.45937156448912,-0.010527379396984926,2025-11-24,2025-12-24,True,
4095.0,2,2,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,True,
1650.0,1,1,flat,51.498221639357645,-0.09035713554708764,2025-11-24,2025-12-24,True,
3300.0,3,1,flat,51.51627434550282,-0.060362238632592095,2025-11-24,2025-12-24,True,
4073.0,2,2,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,True,89.744298
2250.0,1,1,flat,51.54155078051088,-0.04695646263008515,2025-11-24,2025-12-24,,
2100.0,1,1,flat,51.4964575469427,-0.055461297063071735,2025-11-24,2025-12-24,True,
2300.0,3,1,house,51.544081404191616,0.1371889500998004,2025-11-24,2025-12-24,False,
2500.0,2,2,flat,51.4964575469427,-0.055461297063071735,2025-11-24,2025-12-24,True,
1650.0,1,1,flat,51.51627434550282,-0.060362238632592095,2025-11-24,2025-12-24,False,
4000.0,1,1,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,True,
2300.0,2,1,flat,51.53823808930988,0.00020703924221921518,2025-11-24,2025-12-24,True,
2500.0,2,2,flat,51.51627434550282,-0.060362238632592095,2025-11-24,2025-12-24,True,
1800.0,2,1,flat,51.46180096347607,-0.03543603400503778,2025-11-24,2025-12-24,True,
850.0,1,4,room,51.48560801971954,0.07152567528483786,2025-11-24,2025-12-24,True,
3500.0,3,2,flat,51.53823808930988,0.00020703924221921518,2025-11-24,2025-12-24,True,
1650.0,2,1,flat,51.528214625390866,-0.025586290181363353,2025-11-24,2025-12-24,True,
1650.0,1,1,flat,51.45937156448912,-0.010527379396984926,2025-11-24,2025-12-24,True,
656.0,1,1,flat,51.45937156448912,-0.010527379396984926,2025-11-24,2025-12-24,True,
1900.0,2,2,flat,51.53468281562882,0.09208825824175823,2025-11-24,2025-12-24,True,
4333.0,3,2,flat,51.498221639357645,-0.09035713554708764,2025-11-24,2025-12-24,False,
2300.0,3,1,house,51.544081404191616,0.1371889500998004,2025-11-24,2025-12-24,False,
1900.0,2,1,flat,51.46840816181954,0.017761994780014913,2025-11-24,2025-12-24,False,
1250.0,1,1,flat,51.57331633333334,0.07943642313546423,2025-11-24,2025-12-24,False,39.390872
2000.0,1,1,flat,51.48168371325052,-0.028913910973084888,2025-11-24,2025-12-24,True,48.866978
1250.0,1,1,flat,51.43855634680985,-0.01757725142135186,2025-11-24,2025-12-24,True,
1900.0,2,1,flat,51.45937156448912,-0.010527379396984926,2025-11-24,2025-12-24,True,
2097.0,1,1,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,True,
1500.0,1,1,flat,51.45937156448912,-0.010527379396984926,2025-11-24,2025-12-24,False,
2600.0,5,2,house,51.525208512769154,0.055169207310966445,2025-11-24,2025-12-24,False,
2800.0,2,2,flat,51.484411429256596,0.0014763756994404477,2025-11-24,2025-12-24,False,68.376608
3000.0,2,2,flat,51.484411429256596,0.0014763756994404477,2025-11-24,2025-12-24,True,
4073.0,2,2,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,True,
2200.0,2,1,flat,51.51139931428571,0.02154546968641115,2025-11-24,2025-12-24,True,
2000.0,2,2,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,False,
2350.0,1,1,flat,51.498221639357645,-0.09035713554708764,2025-11-24,2025-12-24,True,
1400.0,1,1,flat,51.47272123182247,-0.06712425259678942,2025-11-24,2025-12-24,False,36.975394
2280.0,2,1,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,True,
1750.0,2,1,flat,51.48560801971954,0.07152567528483786,2025-11-24,2025-12-24,True,83.891409
1550.0,1,1,flat,51.48168371325052,-0.028913910973084888,2025-11-24,2025-12-24,False,
1950.0,2,1,house,51.4964575469427,-0.055461297063071735,2025-11-24,2025-12-24,,55.648897
2500.0,2,1,flat,51.4754957029703,-0.043087935643564355,2025-11-24,2025-12-24,True,
1400.0,1,1,flat,51.559147116666665,0.0727432837837838,2025-11-24,2025-12-24,True,44.965052
2000.0,2,1,flat,51.528214625390866,-0.025586290181363353,2025-11-24,2025-12-24,,
1890.0,1,1,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,,
2150.0,2,1,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,True,
1500.0,1,1,flat,51.53823808930988,0.00020703924221921518,2025-11-24,2025-12-24,True,
2400.0,2,2,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,True,65.682421
1600.0,1,1,flat,51.48560801971954,0.07152567528483786,2025-11-24,2025-12-24,True,52.304389
4983.0,5,5,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,True,0.092903
2800.0,2,2,flat,51.498221639357645,-0.09035713554708764,2025-11-24,2025-12-24,,
2249.0,1,1,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,True,
1450.0,1,1,flat,51.46840816181954,0.017761994780014913,2025-11-24,2025-12-24,,
2970.0,3,2,flat,51.51139931428571,0.02154546968641115,2025-11-24,2025-12-24,True,
1800.0,1,1,flat,51.48168371325052,-0.028913910973084888,2025-11-24,2025-12-24,True,
1720.0,1,1,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,True,50.817941
2700.0,1,1,flat,51.54155078051088,-0.04695646263008515,2025-11-24,2025-12-24,,39.390872
2000.0,2,2,flat,51.48560801971954,0.07152567528483786,2025-11-24,2025-12-24,True,
1650.0,1,1,flat,51.484411429256596,0.0014763756994404477,2025-11-24,2025-12-24,True,
2995.0,4,2,house,51.54759244808232,0.02602315996258185,2025-11-24,2025-12-24,True,89.279783
2495.0,2,2,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,False,
3200.0,3,2,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,True,81.661737
1800.0,1,1,flat,51.51139931428571,0.02154546968641115,2025-11-24,2025-12-24,True,
2167.0,1,1,flat,51.51139931428571,0.02154546968641115,2025-11-24,2025-12-24,True,53.233419
3400.0,2,2,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,False,
4300.0,3,2,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,True,
2400.0,1,1,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,True,
2648.0,4,2,flat,51.51627434550282,-0.060362238632592095,2025-11-24,2025-12-24,True,
1733.0,1,1,flat,51.528214625390866,-0.025586290181363353,2025-11-24,2025-12-24,True,
1850.0,1,1,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,False,
3000.0,1,1,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,,
2250.0,2,1,flat,51.45459079689119,-0.072605103626943,2025-11-24,2025-12-24,True,
1800.0,2,2,flat,51.440085730805684,-0.05016835924170616,2025-11-24,2025-12-24,True,
1850.0,2,1,flat,51.484411429256596,0.0014763756994404477,2025-11-24,2025-12-24,True,
3302.0,2,1,flat,51.54625402868852,-0.01063833606557377,2025-11-24,2025-12-24,True,
2708.0,2,2,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,True,
4030.0,2,2,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,True,
3500.0,4,2,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,False,
2000.0,2,2,flat,51.51139931428571,0.02154546968641115,2025-11-24,2025-12-24,,
1650.0,2,1,flat,51.47272123182247,-0.06712425259678942,2025-11-24,2025-12-24,False,
1995.0,2,1,flat,51.47272123182247,-0.06712425259678942,2025-11-24,2025-12-24,False,
2500.0,2,2,flat,51.51139931428571,0.02154546968641115,2025-11-24,2025-12-24,True,
2500.0,2,2,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,True,
1800.0,2,1,flat,51.528290030303026,0.02583298328108673,2025-11-24,2025-12-24,True,
2700.0,2,2,flat,51.53823808930988,0.00020703924221921518,2025-11-24,2025-12-24,,
2600.0,2,2,flat,51.48560801971954,0.07152567528483786,2025-11-24,2025-12-24,True,
3467.0,4,2,flat,51.51627434550282,-0.060362238632592095,2025-11-24,2025-12-24,True,
1800.0,2,1,flat,51.530220040523695,-0.062184497506234414,2025-11-24,2025-12-24,True,
1550.0,1,1,flat,51.528290030303026,0.02583298328108673,2025-11-24,2025-12-24,False,33.909595
3300.0,4,2,flat,51.53468281562882,0.09208825824175823,2025-11-24,2025-12-24,False,
2300.0,2,1,flat,51.46840816181954,0.017761994780014913,2025-11-24,2025-12-24,True,70.977892
1861.0,1,1,flat,51.45937156448912,-0.010527379396984926,2025-11-24,2025-12-24,True,
2500.0,3,1,flat,51.512471872646735,-0.05925428682170543,2025-11-24,2025-12-24,True,
1500.0,1,1,flat,51.484411429256596,0.0014763756994404477,2025-11-24,2025-12-24,False,37.997327
2650.0,2,2,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,True,70.420474
2500.0,1,1,flat,51.51627434550282,-0.060362238632592095,2025-11-24,2025-12-24,,58.52889
2700.0,2,2,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,True,
1950.0,1,1,flat,51.4964575469427,-0.055461297063071735,2025-11-24,2025-12-24,True,
2000.0,2,1,flat,51.45459079689119,-0.072605103626943,2025-11-24,2025-12-24,True,
4030.0,2,2,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,True,90.394619
2490.0,1,1,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,True,55.555994
1647.0,1,1,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,True,
1750.0,1,1,flat,51.45937156448912,-0.010527379396984926,2025-11-24,2025-12-24,True,
1800.0,1,1,flat,51.51139931428571,0.02154546968641115,2025-11-24,2025-12-24,True,
2800.0,5,2,flat,51.42586795244565,0.1102941195652174,2025-11-24,2025-12-24,False,
2500.0,2,2,flat,51.46840816181954,0.017761994780014913,2025-11-24,2025-12-24,True,
4000.0,2,2,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,True,
2400.0,1,1,flat,51.4964575469427,-0.055461297063071735,2025-11-24,2025-12-24,True,
1000.0,1,1,flat,51.51627434550282,-0.060362238632592095,2025-11-24,2025-12-24,True,
2750.0,2,2,house,51.4964575469427,-0.055461297063071735,2025-11-24,2025-12-24,True,
2800.0,1,1,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,True,61.223076999999996
2905.0,2,2,flat,51.528214625390866,-0.025586290181363353,2025-11-24,2025-12-24,False,
2400.0,1,1,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,True,52.397292
2200.0,2,2,flat,51.484411429256596,0.0014763756994404477,2025-11-24,2025-12-24,True,
2200.0,2,2,flat,51.48168371325052,-0.028913910973084888,2025-11-24,2025-12-24,,
2100.0,3,1,house,51.53468281562882,0.09208825824175823,2025-11-24,2025-12-24,False,82.962379
3350.0,4,2,house,51.46496226679281,0.14306658183538315,2025-11-24,2025-12-24,True,
3000.0,1,1,flat,51.51627434550282,-0.060362238632592095,2025-11-24,2025-12-24,True,53.697934
925.0,1,2,room,51.53823808930988,0.00020703924221921518,2025-11-24,2025-12-24,True,
2500.0,2,2,flat,51.51139931428571,0.02154546968641115,2025-11-24,2025-12-24,True,
1600.0,1,1,flat,51.53823808930988,0.00020703924221921518,2025-11-24,2025-12-24,True,
2050.0,2,2,flat,51.559147116666665,0.0727432837837838,2025-11-24,2025-12-24,True,61.966301
6150.0,3,2,flat,51.51627434550282,-0.060362238632592095,2025-11-24,2025-12-24,True,
2400.0,2,2,flat,51.484411429256596,0.0014763756994404477,2025-11-24,2025-12-24,True,
2750.0,2,1,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,True,
2100.0,2,2,flat,51.559147116666665,0.0727432837837838,2025-11-24,2025-12-24,True,66.518548
2050.0,2,2,flat,51.559147116666665,0.0727432837837838,2025-11-24,2025-12-24,True,66.518548
1899.0,2,2,flat,51.559147116666665,0.0727432837837838,2025-11-24,2025-12-24,False,66.518548
3650.0,2,2,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,True,
2450.0,2,2,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,True,
3200.0,2,2,flat,51.51627434550282,-0.060362238632592095,2025-11-24,2025-12-24,,70.884989
1950.0,1,1,flat,51.484411429256596,0.0014763756994404477,2025-11-24,2025-12-24,True,45.615373
2990.0,3,1,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,True,
6110.0,6,8,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,True,
2700.0,3,2,flat,51.53823808930988,0.00020703924221921518,2025-11-24,2025-12-24,True,
2750.0,2,2,flat,51.528214625390866,-0.025586290181363353,2025-11-24,2025-12-24,True,
2448.0,2,2,flat,51.4964575469427,-0.055461297063071735,2025-11-24,2025-12-24,True,
4117.0,3,3,flat,51.4964575469427,-0.055461297063071735,2025-11-24,2025-12-24,True,
3640.0,3,2,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,True,
3400.0,3,2,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,True,
3170.0,2,1,flat,51.51627434550282,-0.060362238632592095,2025-11-24,2025-12-24,True,70.792086
1950.0,2,1,flat,51.51627434550282,-0.060362238632592095,2025-11-24,2025-12-24,True,
1825.0,1,1,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,False,44.779246
2691.0,2,1,flat,51.530220040523695,-0.062184497506234414,2025-11-24,2025-12-24,True,
1550.0,2,2,flat,51.501109610606065,0.10418402272727273,2025-11-24,2025-12-24,False,
1895.0,1,1,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,True,
1600.0,2,1,flat,51.46180096347607,-0.03543603400503778,2025-11-24,2025-12-24,True,
2800.0,3,2,house,51.46840816181954,0.017761994780014913,2025-11-24,2025-12-24,False,
2200.0,2,2,flat,51.48168371325052,-0.028913910973084888,2025-11-24,2025-12-24,True,73.39337
4983.0,5,4,house,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,True,
2750.0,3,1,house,51.498221639357645,-0.09035713554708764,2025-11-24,2025-12-24,True,
4983.0,5,4,house,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,True,
2150.0,2,2,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,True,
2545.0,1,1,flat,51.512471872646735,-0.05925428682170543,2025-11-24,2025-12-24,True,
2095.0,2,1,flat,51.498221639357645,-0.09035713554708764,2025-11-24,2025-12-24,True,
2950.0,3,1,flat,51.51627434550282,-0.060362238632592095,2025-11-24,2025-12-24,False,
2400.0,3,2,flat,51.491449396946564,0.11436891755725191,2025-11-24,2025-12-24,,0.092903
2150.0,2,1,house,51.51139931428571,0.02154546968641115,2025-11-24,2025-12-24,True,
2350.0,3,1,house,51.48560801971954,0.07152567528483786,2025-11-24,2025-12-24,False,0.092903
1842.0,2,1,flat,51.51627434550282,-0.060362238632592095,2025-11-24,2025-12-24,False,55.7418
3150.0,3,2,flat,51.498221639357645,-0.09035713554708764,2025-11-24,2025-12-24,True,0.092903
1850.0,2,1,flat,51.484411429256596,0.0014763756994404477,2025-11-24,2025-12-24,False,
1842.0,1,1,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,True,56.949539
2400.0,1,1,flat,51.51139931428571,0.02154546968641115,2025-11-24,2025-12-24,True,64.288876
2300.0,3,1,house,51.44613218094089,0.026684370325693606,2025-11-24,2025-12-24,False,81.197222
2500.0,3,1,house,51.41072477427068,0.01943968914395026,2025-11-24,2025-12-24,False,0.092903
2000.0,2,1,flat,51.4754957029703,-0.043087935643564355,2025-11-24,2025-12-24,False,
1500.0,1,1,flat,51.48560801971954,0.07152567528483786,2025-11-24,2025-12-24,True,
2500.0,2,1,flat,51.484411429256596,0.0014763756994404477,2025-11-24,2025-12-24,False,
2195.0,2,1,house,51.4754957029703,-0.043087935643564355,2025-11-24,2025-12-24,,
1595.0,2,1,house,51.43855634680985,-0.01757725142135186,2025-11-24,2025-12-24,False,
2903.0,1,1,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,True,
2968.0,2,2,flat,51.498221639357645,-0.09035713554708764,2025-11-24,2025-12-24,True,
2383.0,2,2,flat,51.51139931428571,0.02154546968641115,2025-11-24,2025-12-24,True,
1600.0,1,1,flat,51.528214625390866,-0.025586290181363353,2025-11-24,2025-12-24,False,40.784417
2300.0,2,2,flat,51.51139931428571,0.02154546968641115,2025-11-24,2025-12-24,True,
1395.0,1,1,flat,51.45937156448912,-0.010527379396984926,2025-11-24,2025-12-24,False,
2200.0,3,1,flat,51.4964575469427,-0.055461297063071735,2025-11-24,2025-12-24,True,
1675.0,1,1,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,True,
2550.0,1,1,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,False,
1850.0,3,1,flat,51.44618877155911,0.05457308909194746,2025-11-24,2025-12-24,,
1550.0,1,1,flat,51.47272123182247,-0.06712425259678942,2025-11-24,2025-12-24,False,
2400.0,2,2,flat,51.48168371325052,-0.028913910973084888,2025-11-24,2025-12-24,,
6000.0,2,2,flat,51.512659474489794,-0.07978143877551021,2025-11-24,2025-12-24,,88.072044
3250.0,2,1,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,True,
2000.0,1,1,flat,51.53823808930988,0.00020703924221921518,2025-11-24,2025-12-24,True,
2850.0,2,3,house,51.48560801971954,0.07152567528483786,2025-11-24,2025-12-24,True,
1850.0,2,2,flat,51.43855634680985,-0.01757725142135186,2025-11-24,2025-12-24,False,
1550.0,1,1,flat,51.47272123182247,-0.06712425259678942,2025-11-24,2025-12-24,False,
2200.0,3,1,flat,51.52336367165669,0.1914785868263473,2025-11-24,2025-12-24,False,
1750.0,2,1,flat,51.52336367165669,0.1914785868263473,2025-11-24,2025-12-24,,
2150.0,3,1,flat,51.52336367165669,0.1914785868263473,2025-11-24,2025-12-24,False,
2100.0,3,1,flat,51.52336367165669,0.1914785868263473,2025-11-24,2025-12-24,,
1750.0,1,1,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,True,
1950.0,1,1,flat,51.51139931428571,0.02154546968641115,2025-11-24,2025-12-24,True,
1200.0,1,2,flat,51.51139931428571,0.02154546968641115,2025-11-24,2025-12-24,True,
2200.0,3,1,flat,51.46180096347607,-0.03543603400503778,2025-11-24,2025-12-24,True,
2450.0,2,2,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,True,
2050.0,1,1,flat,51.48560801971954,0.07152567528483786,2025-11-24,2025-12-24,True,
775.0,1,2,room,51.45937156448912,-0.010527379396984926,2025-11-24,2025-12-24,False,
3000.0,2,2,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,True,
4225.0,2,2,flat,51.4964575469427,-0.055461297063071735,2025-11-24,2025-12-24,False,
1750.0,2,1,flat,51.42586795244565,0.1102941195652174,2025-11-24,2025-12-24,False,
2000.0,2,2,flat,51.440085730805684,-0.05016835924170616,2025-11-24,2025-12-24,,
2500.0,2,1,house,51.47272123182247,-0.06712425259678942,2025-11-24,2025-12-24,False,
1450.0,1,1,flat,51.47272123182247,-0.06712425259678942,2025-11-24,2025-12-24,True,
2500.0,2,2,flat,51.51139931428571,0.02154546968641115,2025-11-24,2025-12-24,True,
2650.0,2,2,flat,51.51139931428571,0.02154546968641115,2025-11-24,2025-12-24,True,
3683.0,2,2,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,True,
2100.0,2,1,flat,51.51139931428571,0.02154546968641115,2025-11-24,2025-12-24,,
2100.0,1,1,flat,51.47272123182247,-0.06712425259678942,2025-11-24,2025-12-24,False,
3198.0,2,2,flat,51.51627434550282,-0.060362238632592095,2025-11-24,2025-12-24,True,
1650.0,2,1,flat,51.403269175707,-0.03186826657394529,2025-11-24,2025-12-24,False,
2578.0,2,2,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,False,
2250.0,2,2,flat,51.525208512769154,0.055169207310966445,2025-11-24,2025-12-24,True,82.49786399999999
1900.0,2,1,house,51.51139931428571,0.02154546968641115,2025-11-24,2025-12-24,True,
3500.0,2,2,flat,51.498221639357645,-0.09035713554708764,2025-11-24,2025-12-24,False,
2000.0,1,1,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,,
3200.0,3,3,house,51.48532081896552,0.0314575,2025-11-24,2025-12-24,False,
1999.0,4,1,house,51.46496226679281,0.14306658183538315,2025-11-24,2025-12-24,,
800.0,1,1,room,51.53468281562882,0.09208825824175823,2025-11-24,2025-12-24,False,
1725.0,1,1,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,True,
1650.0,2,1,house,51.46448106032171,0.10899508042895441,2025-11-24,2025-12-24,,
1800.0,2,1,house,51.46496226679281,0.14306658183538315,2025-11-24,2025-12-24,True,
2600.0,2,2,flat,51.4964575469427,-0.055461297063071735,2025-11-24,2025-12-24,True,67.261772
875.0,1,2,room,51.528290030303026,0.02583298328108673,2025-11-24,2025-12-24,True,
3200.0,1,1,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,True,
5500.0,6,2,house,51.51627434550282,-0.060362238632592095,2025-11-24,2025-12-24,True,
1795.0,2,1,flat,51.48560801971954,0.07152567528483786,2025-11-24,2025-12-24,True,
3050.0,3,1,flat,51.530220040523695,-0.062184497506234414,2025-11-24,2025-12-24,True,
1895.0,1,1,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,True,
1600.0,1,1,flat,51.56724237640822,0.01156761829025845,2025-11-24,2025-12-24,False,
2490.0,1,1,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,True,
2100.0,3,1,house,51.544081404191616,0.1371889500998004,2025-11-24,2025-12-24,False,
1750.0,1,1,flat,51.484411429256596,0.0014763756994404477,2025-11-24,2025-12-24,True,45.52247
1733.0,1,1,flat,51.51139931428571,0.02154546968641115,2025-11-24,2025-12-24,True,
2600.0,2,2,flat,51.484411429256596,0.0014763756994404477,2025-11-24,2025-12-24,True,
750.0,1,1,room,51.525208512769154,0.055169207310966445,2025-11-24,2025-12-24,True,
2800.0,3,2,flat,51.528214625390866,-0.025586290181363353,2025-11-24,2025-12-24,True,85.00624499999999
2600.0,2,2,flat,51.4964575469427,-0.055461297063071735,2025-11-24,2025-12-24,True,
1850.0,3,1,house,51.491449396946564,0.11436891755725191,2025-11-24,2025-12-24,False,
1850.0,2,2,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,True,
2297.0,3,1,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,True,
2450.0,3,1,flat,51.53823808930988,0.00020703924221921518,2025-11-24,2025-12-24,,
3500.0,2,2,flat,51.51627434550282,-0.060362238632592095,2025-11-24,2025-12-24,True,
2250.0,1,1,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,True,
1800.0,1,1,flat,51.498221639357645,-0.09035713554708764,2025-11-24,2025-12-24,,
2999.0,2,2,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,True,
1800.0,1,1,flat,51.48168371325052,-0.028913910973084888,2025-11-24,2025-12-24,True,
2000.0,1,1,flat,51.48560801971954,0.07152567528483786,2025-11-24,2025-12-24,True,60.294047
2197.0,2,2,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,True,
2000.0,3,1,flat,51.440085730805684,-0.05016835924170616,2025-11-24,2025-12-24,False,
1800.0,2,1,flat,51.53468281562882,0.09208825824175823,2025-11-24,2025-12-24,,
1850.0,1,1,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,True,
1700.0,1,1,flat,51.46840816181954,0.017761994780014913,2025-11-24,2025-12-24,False,
2300.0,1,1,flat,51.4964575469427,-0.055461297063071735,2025-11-24,2025-12-24,False,58.250181
3000.0,1,1,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,True,
1625.0,2,2,flat,51.53468281562882,0.09208825824175823,2025-11-24,2025-12-24,False,
1650.0,1,1,flat,51.498221639357645,-0.09035713554708764,2025-11-24,2025-12-24,True,
1600.0,1,1,flat,51.45937156448912,-0.010527379396984926,2025-11-24,2025-12-24,True,
1550.0,1,1,flat,51.53823808930988,0.00020703924221921518,2025-11-24,2025-12-24,True,
3700.0,2,2,flat,51.51627434550282,-0.060362238632592095,2025-11-24,2025-12-24,True,
1998.0,1,1,flat,51.51139931428571,0.02154546968641115,2025-11-24,2025-12-24,False,
3850.0,2,1,flat,51.51627434550282,-0.060362238632592095,2025-11-24,2025-12-24,True,
2000.0,3,1,flat,51.4754957029703,-0.043087935643564355,2025-11-24,2025-12-24,True,
1900.0,2,2,flat,51.403269175707,-0.03186826657394529,2025-11-24,2025-12-24,False,
2050.0,1,1,flat,51.51139931428571,0.02154546968641115,2025-11-24,2025-12-24,True,
1875.0,2,1,flat,51.53468281562882,0.09208825824175823,2025-11-24,2025-12-24,True,
2200.0,1,1,flat,51.528214625390866,-0.025586290181363353,2025-11-24,2025-12-24,True,
3000.0,3,1,flat,51.54759244808232,0.02602315996258185,2025-11-24,2025-12-24,True,0.092903
2708.0,2,2,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,True,
2250.0,2,1,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,True,
2000.0,2,2,flat,51.53823808930988,0.00020703924221921518,2025-11-24,2025-12-24,True,
2325.0,2,2,flat,51.53823808930988,0.00020703924221921518,2025-11-24,2025-12-24,True,
3350.0,4,3,house,51.46496226679281,0.14306658183538315,2025-11-24,2025-12-24,True,
2037.0,1,1,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,True,
2100.0,1,1,flat,51.4964575469427,-0.055461297063071735,2025-11-24,2025-12-24,True,
2999.0,2,2,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,True,
1690.0,1,1,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,True,
2600.0,2,2,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,True,
5997.0,3,2,flat,51.51627434550282,-0.060362238632592095,2025-11-24,2025-12-24,True,
2250.0,3,1,house,51.41072477427068,0.01943968914395026,2025-11-24,2025-12-24,False,
2200.0,1,1,flat,51.528214625390866,-0.025586290181363353,2025-11-24,2025-12-24,True,
4350.0,2,2,flat,51.51627434550282,-0.060362238632592095,2025-11-24,2025-12-24,True,
1650.0,1,1,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,True,
1500.0,1,1,flat,51.43855634680985,-0.01757725142135186,2025-11-24,2025-12-24,False,
2250.0,2,2,flat,51.51627434550282,-0.060362238632592095,2025-11-24,2025-12-24,True,
1750.0,1,1,flat,51.48856282182438,-0.09473586956521739,2025-11-24,2025-12-24,False,
1500.0,1,1,flat,51.4754957029703,-0.043087935643564355,2025-11-24,2025-12-24,True,
2000.0,1,1,flat,51.4964575469427,-0.055461297063071735,2025-11-24,2025-12-24,True,48.030851
1950.0,2,2,flat,51.39037407735983,0.02162407594038325,2025-11-24,2025-12-24,True,
2250.0,2,2,flat,51.47272123182247,-0.06712425259678942,2025-11-24,2025-12-24,False,
1850.0,1,1,flat,51.47272123182247,-0.06712425259678942,2025-11-24,2025-12-24,True,
3200.0,2,2,flat,51.498221639357645,-0.09035713554708764,2025-11-24,2025-12-24,True,
